Train ID,Station Name,Date,Planned Arrival,Actual Arrival,Delay (mins)
S14-Udarata Menike,Maradana,2024-04-27,09:29,09:29,0.0
S14-Udarata Menike,Ragama,2024-04-27,09:42,09:57,15.0
S14-Udarata Menike,Gampaha,2024-04-27,10:45,10:45,0.0
S14-Udarata Menike,Veyangoda,2024-04-27,11:13,11:08,-5.0
S14-Udarata Menike,Polgahawela,2024-04-27,11:54,12:09,15.0
S14-Udarata Menike,Rambukkana,2024-04-27,11:09,11:09,0.0
S14-Udarata Menike,Kadugannawa,2024-04-27,11:55,12:00,5.0
S14-Udarata Menike,Kandy,2024-04-27,11:48,11:48,0.0
S14-Podi Menike,Colombo Fort,2024-04-27,04:00,04:00,0.0
S14-Podi Menike,Maradana,2024-04-27,04:24,05:19,55.0
S14-Podi Menike,Ragama,2024-04-27,04:45,05:05,20.0
S14-Podi Menike,Gampaha,2024-04-27,05:40,05:40,0.0
S14-Podi Menike,Veyangoda,2024-04-27,06:11,06:16,5.0
S14-Podi Menike,Polgahawela,2024-04-27,06:13,06:28,15.0
S14-Podi Menike,Rambukkana,2024-04-27,06:36,06:41,5.0
S14-Podi Menike,Kadugannawa,2024-04-27,07:33,07:53,20.0
S14-Podi Menike,Kandy,2024-04-27,08:00,08:20,20.0
S12-Tikiri Menike,Colombo Fort,2024-04-27,09:00,09:05,5.0
S12-Tikiri Menike,Maradana,2024-04-27,09:22,09:22,0.0
S12-Tikiri Menike,Ragama,2024-04-27,10:01,10:01,0.0
S12-Tikiri Menike,Gampaha,2024-04-27,10:19,10:29,10.0
S12-Tikiri Menike,Veyangoda,2024-04-27,11:15,11:15,0.0
S12-Tikiri Menike,Polgahawela,2024-04-27,11:32,11:32,0.0
S12-Tikiri Menike,Rambukkana,2024-04-27,11:14,11:14,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-27,11:43,Cancelled,
S12-Tikiri Menike,Kandy,2024-04-27,12:33,12:33,0.0
S12-Senkadagala Menike,Colombo Fort,2024-04-27,08:00,08:10,10.0
S12-Senkadagala Menike,Maradana,2024-04-27,08:25,08:25,0.0
S12-Senkadagala Menike,Ragama,2024-04-27,09:02,09:02,0.0
S12-Senkadagala Menike,Gampaha,2024-04-27,09:42,11:10,88.0
S12-Senkadagala Menike,Veyangoda,2024-04-27,09:55,10:39,44.0
S12-Senkadagala Menike,Polgahawela,2024-04-27,09:49,10:09,20.0
S12-Senkadagala Menike,Rambukkana,2024-04-27,11:02,11:02,0.0
S12-Senkadagala Menike,Kadugannawa,2024-04-27,10:29,10:44,15.0
S12-Senkadagala Menike,Kandy,2024-04-27,11:26,11:26,0.0
Intercity,Colombo Fort,2024-04-27,05:00,05:05,5.0
Intercity,Maradana,2024-04-27,05:31,05:41,10.0
Intercity,Ragama,2024-04-27,05:37,05:37,0.0
Intercity,Gampaha,2024-04-27,06:34,06:39,5.0
Intercity,Veyangoda,2024-04-27,07:05,07:10,5.0
Intercity,Polgahawela,2024-04-27,07:37,07:42,5.0
Intercity,Rambukkana,2024-04-27,08:05,08:30,25.0
Intercity,Kadugannawa,2024-04-27,08:59,09:04,5.0
Intercity,Kandy,2024-04-27,08:28,Cancelled,
S14-Udarata Menike,Colombo Fort,2024-04-28,05:00,05:00,0.0
S14-Udarata Menike,Maradana,2024-04-28,05:20,05:25,5.0
S14-Udarata Menike,Ragama,2024-04-28,05:53,05:58,5.0
S14-Udarata Menike,Gampaha,2024-04-28,06:10,06:30,20.0
S14-Udarata Menike,Veyangoda,2024-04-28,06:24,06:24,0.0
S14-Udarata Menike,Polgahawela,2024-04-28,06:59,06:59,0.0
S14-Udarata Menike,Rambukkana,2024-04-28,07:10,07:30,20.0
S14-Udarata Menike,Kadugannawa,2024-04-28,08:31,08:31,0.0
S14-Udarata Menike,Kandy,2024-04-28,09:17,09:17,0.0
S14-Podi Menike,Colombo Fort,2024-04-28,05:00,05:00,0.0
S14-Podi Menike,Maradana,2024-04-28,05:30,05:30,0.0
S14-Podi Menike,Ragama,2024-04-28,06:09,06:14,5.0
S14-Podi Menike,Gampaha,2024-04-28,06:33,06:33,0.0
S14-Podi Menike,Veyangoda,2024-04-28,06:52,07:02,10.0
S14-Podi Menike,Polgahawela,2024-04-28,07:25,07:50,25.0
S14-Podi Menike,Rambukkana,2024-04-28,08:10,08:20,10.0
S14-Podi Menike,Kadugannawa,2024-04-28,08:24,08:34,10.0
S14-Podi Menike,Kandy,2024-04-28,08:12,08:17,5.0
S12-Tikiri Menike,Colombo Fort,2024-04-28,07:00,07:05,5.0
S12-Tikiri Menike,Maradana,2024-04-28,07:22,07:32,10.0
S12-Tikiri Menike,Ragama,2024-04-28,08:09,08:14,5.0
S12-Tikiri Menike,Gampaha,2024-04-28,07:55,08:00,5.0
S12-Tikiri Menike,Veyangoda,2024-04-28,08:12,08:22,10.0
S12-Tikiri Menike,Polgahawela,2024-04-28,08:37,09:02,25.0
S12-Tikiri Menike,Rambukkana,2024-04-28,09:13,09:18,5.0
S12-Tikiri Menike,Kadugannawa,2024-04-28,09:19,09:34,15.0
S12-Tikiri Menike,Kandy,2024-04-28,10:36,10:41,5.0
S12-Senkadagala Menike,Colombo Fort,2024-04-28,06:00,06:05,5.0
S12-Senkadagala Menike,Maradana,2024-04-28,06:30,06:35,5.0
S12-Senkadagala Menike,Ragama,2024-04-28,06:39,06:44,5.0
S12-Senkadagala Menike,Gampaha,2024-04-28,07:12,07:22,10.0
S12-Senkadagala Menike,Veyangoda,2024-04-28,08:15,08:15,0.0
S12-Senkadagala Menike,Polgahawela,2024-04-28,08:48,08:58,10.0
S12-Senkadagala Menike,Rambukkana,2024-04-28,08:43,08:58,15.0
S12-Senkadagala Menike,Kadugannawa,2024-04-28,08:31,08:31,0.0
S12-Senkadagala Menike,Kandy,2024-04-28,09:24,09:24,0.0
Intercity,Colombo Fort,2024-04-28,05:00,05:00,0.0
Intercity,Maradana,2024-04-28,05:28,Cancelled,
Intercity,Ragama,2024-04-28,06:10,06:15,5.0
Intercity,Gampaha,2024-04-28,06:30,06:50,20.0
Intercity,Veyangoda,2024-04-28,06:53,07:08,15.0
Intercity,Polgahawela,2024-04-28,07:28,07:48,20.0
Intercity,Rambukkana,2024-04-28,07:21,07:21,0.0
Intercity,Kadugannawa,2024-04-28,08:31,08:31,0.0
Intercity,Kandy,2024-04-28,08:32,08:32,0.0
S14-Udarata Menike,Colombo Fort,2024-04-29,08:00,08:00,0.0
S14-Udarata Menike,Maradana,2024-04-29,08:21,08:46,25.0
S14-Udarata Menike,Ragama,2024-04-29,09:06,Cancelled,
S14-Udarata Menike,Gampaha,2024-04-29,09:14,09:52,38.0
S14-Udarata Menike,Veyangoda,2024-04-29,10:17,10:17,0.0
S14-Udarata Menike,Polgahawela,2024-04-29,10:54,10:59,5.0
S14-Udarata Menike,Rambukkana,2024-04-29,10:27,10:42,15.0
S14-Udarata Menike,Kadugannawa,2024-04-29,11:34,11:39,5.0
S14-Udarata Menike,Kandy,2024-04-29,12:18,12:23,5.0
S14-Podi Menike,Colombo Fort,2024-04-29,06:00,06:25,25.0
S14-Podi Menike,Maradana,2024-04-29,06:24,06:29,5.0
S14-Podi Menike,Ragama,2024-04-29,06:59,07:19,20.0
S14-Podi Menike,Gampaha,2024-04-29,07:29,07:29,0.0
S14-Podi Menike,Veyangoda,2024-04-29,07:21,07:21,0.0
S14-Podi Menike,Polgahawela,2024-04-29,07:50,07:50,0.0
S14-Podi Menike,Rambukkana,2024-04-29,08:00,08:25,25.0
S14-Podi Menike,Kadugannawa,2024-04-29,09:30,09:25,-5.0
S14-Podi Menike,Kandy,2024-04-29,08:35,08:35,0.0
S12-Tikiri Menike,Colombo Fort,2024-04-29,04:00,05:00,60.0
S12-Tikiri Menike,Maradana,2024-04-29,04:23,04:28,5.0
S12-Tikiri Menike,Ragama,2024-04-29,04:48,04:53,5.0
S12-Tikiri Menike,Gampaha,2024-04-29,05:44,05:44,0.0
S12-Tikiri Menike,Veyangoda,2024-04-29,06:01,06:21,20.0
S12-Tikiri Menike,Polgahawela,2024-04-29,05:40,05:35,-5.0
S12-Tikiri Menike,Rambukkana,2024-04-29,06:11,06:11,0.0
S12-Tikiri Menike,Kadugannawa,2024-04-29,06:45,06:50,5.0
S12-Tikiri Menike,Kandy,2024-04-29,07:57,08:07,10.0
S12-Senkadagala Menike,Colombo Fort,2024-04-29,07:00,07:05,5.0
S12-Senkadagala Menike,Maradana,2024-04-29,07:23,07:43,20.0
S12-Senkadagala Menike,Ragama,2024-04-29,07:53,07:53,0.0
S12-Senkadagala Menike,Gampaha,2024-04-29,08:32,08:57,25.0
S12-Senkadagala Menike,Veyangoda,2024-04-29,09:03,09:03,0.0
S12-Senkadagala Menike,Polgahawela,2024-04-29,08:31,08:46,15.0
S12-Senkadagala Menike,Rambukkana,2024-04-29,09:53,10:58,65.0
S12-Senkadagala Menike,Kadugannawa,2024-04-29,09:20,09:30,10.0
S12-Senkadagala Menike,Kandy,2024-04-29,11:46,11:46,0.0
Intercity,Colombo Fort,2024-04-29,05:00,05:15,15.0
Intercity,Maradana,2024-04-29,05:18,05:23,5.0
Intercity,Ragama,2024-04-29,05:53,05:53,0.0
Intercity,Gampaha,2024-04-29,06:32,06:42,10.0
Intercity,Veyangoda,2024-04-29,06:44,06:54,10.0
Intercity,Polgahawela,2024-04-29,06:36,06:36,0.0
Intercity,Rambukkana,2024-04-29,08:04,08:09,5.0
Intercity,Kadugannawa,2024-04-29,08:46,08:56,10.0
Intercity,Kandy,2024-04-29,08:46,08:56,10.0
S14-Udarata Menike,Colombo Fort,2024-04-30,06:00,06:05,5.0
S14-Udarata Menike,Maradana,2024-04-30,06:35,06:35,0.0
S14-Udarata Menike,Ragama,2024-04-30,06:50,06:50,0.0
S14-Udarata Menike,Gampaha,2024-04-30,07:20,07:30,10.0
S14-Udarata Menike,Veyangoda,2024-04-30,08:02,08:07,5.0
S14-Udarata Menike,Polgahawela,2024-04-30,08:03,08:18,15.0
S14-Udarata Menike,Rambukkana,2024-04-30,08:25,08:30,5.0
S14-Udarata Menike,Kadugannawa,2024-04-30,09:46,09:56,10.0
S14-Udarata Menike,Kandy,2024-04-30,08:58,08:58,0.0
S14-Podi Menike,Colombo Fort,2024-04-30,06:00,06:00,0.0
S14-Podi Menike,Maradana,2024-04-30,06:19,06:29,10.0
S14-Podi Menike,Ragama,2024-04-30,06:44,06:49,5.0
S14-Podi Menike,Gampaha,2024-04-30,07:14,07:14,0.0
S14-Podi Menike,Veyangoda,2024-04-30,08:03,08:03,0.0
S14-Podi Menike,Polgahawela,2024-04-30,08:16,08:26,10.0
S14-Podi Menike,Rambukkana,2024-04-30,09:24,09:24,0.0
S14-Podi Menike,Kadugannawa,2024-04-30,08:21,08:21,0.0
S14-Podi Menike,Kandy,2024-04-30,08:44,09:55,71.0
S12-Tikiri Menike,Colombo Fort,2024-04-30,05:00,05:05,5.0
S12-Tikiri Menike,Maradana,2024-04-30,05:27,05:32,5.0
S12-Tikiri Menike,Ragama,2024-04-30,05:36,05:46,10.0
S12-Tikiri Menike,Gampaha,2024-04-30,05:54,05:54,0.0
S12-Tikiri Menike,Veyangoda,2024-04-30,06:40,06:50,10.0
S12-Tikiri Menike,Polgahawela,2024-04-30,06:57,07:17,20.0
S12-Tikiri Menike,Rambukkana,2024-04-30,06:55,07:00,5.0
S12-Tikiri Menike,Kadugannawa,2024-04-30,08:56,08:56,0.0
S12-Tikiri Menike,Kandy,2024-04-30,09:13,09:55,42.0
S12-Senkadagala Menike,Colombo Fort,2024-04-30,09:00,09:25,25.0
S12-Senkadagala Menike,Maradana,2024-04-30,09:19,09:19,0.0
S12-Senkadagala Menike,Ragama,2024-04-30,10:03,10:13,10.0
S12-Senkadagala Menike,Gampaha,2024-04-30,10:31,10:31,0.0
S12-Senkadagala Menike,Veyangoda,2024-04-30,10:12,10:12,0.0
S12-Senkadagala Menike,Polgahawela,2024-04-30,11:38,11:38,0.0
S12-Senkadagala Menike,Rambukkana,2024-04-30,11:36,11:41,5.0
S12-Senkadagala Menike,Kadugannawa,2024-04-30,11:34,11:39,5.0
S12-Senkadagala Menike,Kandy,2024-04-30,11:46,11:51,5.0
Intercity,Colombo Fort,2024-04-30,06:00,06:05,5.0
Intercity,Maradana,2024-04-30,06:27,06:37,10.0
Intercity,Ragama,2024-04-30,06:52,06:52,0.0
Intercity,Gampaha,2024-04-30,07:29,07:29,0.0
Intercity,Veyangoda,2024-04-30,07:33,07:38,5.0
Intercity,Polgahawela,2024-04-30,08:25,08:25,0.0
Intercity,Rambukkana,2024-04-30,08:35,08:30,-5.0
Intercity,Kadugannawa,2024-04-30,08:39,08:54,15.0
Intercity,Kandy,2024-04-30,08:36,08:56,20.0
S14-Udarata Menike,Colombo Fort,2024-05-01,05:00,05:20,20.0
S14-Udarata Menike,Maradana,2024-05-01,05:28,05:28,0.0
S14-Udarata Menike,Ragama,2024-05-01,05:45,06:00,15.0
S14-Udarata Menike,Gampaha,2024-05-01,06:34,06:44,10.0
S14-Udarata Menike,Veyangoda,2024-05-01,06:27,06:32,5.0
S14-Udarata Menike,Polgahawela,2024-05-01,07:04,07:19,15.0
S14-Udarata Menike,Rambukkana,2024-05-01,07:42,07:52,10.0
S14-Udarata Menike,Kadugannawa,2024-05-01,07:27,07:32,5.0
S14-Udarata Menike,Kandy,2024-05-01,08:50,09:00,10.0
S14-Podi Menike,Colombo Fort,2024-05-01,04:00,04:20,20.0
S14-Podi Menike,Maradana,2024-05-01,04:32,04:37,5.0
S14-Podi Menike,Ragama,2024-05-01,04:59,05:19,20.0
S14-Podi Menike,Gampaha,2024-05-01,04:56,04:56,0.0
S14-Podi Menike,Veyangoda,2024-05-01,05:45,05:40,-5.0
S14-Podi Menike,Polgahawela,2024-05-01,06:53,07:03,10.0
S14-Podi Menike,Rambukkana,2024-05-01,05:55,06:15,20.0
S14-Podi Menike,Kadugannawa,2024-05-01,06:50,07:00,10.0
S14-Podi Menike,Kandy,2024-05-01,07:02,07:02,0.0
S12-Tikiri Menike,Colombo Fort,2024-05-01,04:00,04:00,0.0
S12-Tikiri Menike,Maradana,2024-05-01,04:35,04:35,0.0
S12-Tikiri Menike,Ragama,2024-05-01,04:54,04:59,5.0
S12-Tikiri Menike,Gampaha,2024-05-01,05:13,05:13,0.0
S12-Tikiri Menike,Veyangoda,2024-05-01,05:30,06:55,85.0
S12-Tikiri Menike,Polgahawela,2024-05-01,06:45,06:50,5.0
S12-Tikiri Menike,Rambukkana,2024-05-01,05:57,06:02,5.0
S12-Tikiri Menike,Kadugannawa,2024-05-01,06:29,06:29,0.0
S12-Tikiri Menike,Kandy,2024-05-01,08:25,09:32,67.0
S12-Senkadagala Menike,Colombo Fort,2024-05-01,08:00,08:00,0.0
S12-Senkadagala Menike,Maradana,2024-05-01,08:18,08:28,10.0
S12-Senkadagala Menike,Ragama,2024-05-01,09:02,09:12,10.0
S12-Senkadagala Menike,Gampaha,2024-05-01,09:00,09:00,0.0
S12-Senkadagala Menike,Veyangoda,2024-05-01,10:21,10:26,5.0
S12-Senkadagala Menike,Polgahawela,2024-05-01,10:43,10:48,5.0
S12-Senkadagala Menike,Rambukkana,2024-05-01,11:03,11:13,10.0
S12-Senkadagala Menike,Kadugannawa,2024-05-01,11:53,11:53,0.0
S12-Senkadagala Menike,Kandy,2024-05-01,12:41,12:36,-5.0
Intercity,Colombo Fort,2024-05-01,09:00,09:00,0.0
Intercity,Maradana,2024-05-01,09:26,09:21,-5.0
Intercity,Ragama,2024-05-01,09:44,09:44,0.0
Intercity,Gampaha,2024-05-01,10:42,10:47,5.0
Intercity,Veyangoda,2024-05-01,10:47,11:02,15.0
Intercity,Polgahawela,2024-05-01,10:30,10:50,20.0
Intercity,Rambukkana,2024-05-01,12:17,12:17,0.0
Intercity,Kadugannawa,2024-05-01,11:30,11:45,15.0
Intercity,Kandy,2024-05-01,11:56,12:01,5.0
S14-Udarata Menike,Colombo Fort,2024-05-02,08:00,08:00,0.0
S14-Udarata Menike,Maradana,2024-05-02,08:20,08:20,0.0
S14-Udarata Menike,Ragama,2024-05-02,08:41,08:41,0.0
S14-Udarata Menike,Gampaha,2024-05-02,08:59,08:59,0.0
S14-Udarata Menike,Veyangoda,2024-05-02,09:37,09:47,10.0
S14-Udarata Menike,Polgahawela,2024-05-02,10:31,10:36,5.0
S14-Udarata Menike,Rambukkana,2024-05-02,10:37,10:47,10.0
S14-Udarata Menike,Kadugannawa,2024-05-02,12:10,12:10,0.0
S14-Udarata Menike,Kandy,2024-05-02,12:45,13:05,20.0
S14-Podi Menike,Colombo Fort,2024-05-02,07:00,07:00,0.0
S14-Podi Menike,Maradana,2024-05-02,07:26,07:31,5.0
S14-Podi Menike,Ragama,2024-05-02,07:56,07:56,0.0
S14-Podi Menike,Gampaha,2024-05-02,08:45,08:45,0.0
S14-Podi Menike,Veyangoda,2024-05-02,09:15,10:34,79.0
S14-Podi Menike,Polgahawela,2024-05-02,08:53,09:51,58.0
S14-Podi Menike,Rambukkana,2024-05-02,09:37,09:37,0.0
S14-Podi Menike,Kadugannawa,2024-05-02,11:09,11:19,10.0
S14-Podi Menike,Kandy,2024-05-02,10:47,Cancelled,
S12-Tikiri Menike,Colombo Fort,2024-05-02,04:00,04:00,0.0
S12-Tikiri Menike,Maradana,2024-05-02,04:34,04:39,5.0
S12-Tikiri Menike,Ragama,2024-05-02,05:11,05:31,20.0
S12-Tikiri Menike,Gampaha,2024-05-02,04:59,04:59,0.0
S12-Tikiri Menike,Veyangoda,2024-05-02,05:18,05:18,0.0
S12-Tikiri Menike,Polgahawela,2024-05-02,06:07,06:07,0.0
S12-Tikiri Menike,Rambukkana,2024-05-02,06:18,06:18,0.0
S12-Tikiri Menike,Kadugannawa,2024-05-02,07:19,07:39,20.0
S12-Tikiri Menike,Kandy,2024-05-02,07:28,07:38,10.0
S12-Senkadagala Menike,Colombo Fort,2024-05-02,04:00,04:05,5.0
S12-Senkadagala Menike,Maradana,2024-05-02,04:23,04:18,-5.0
S12-Senkadagala Menike,Ragama,2024-05-02,04:48,04:48,0.0
S12-Senkadagala Menike,Gampaha,2024-05-02,05:32,05:32,0.0
S12-Senkadagala Menike,Veyangoda,2024-05-02,05:57,05:52,-5.0
S12-Senkadagala Menike,Polgahawela,2024-05-02,06:10,06:10,0.0
S12-Senkadagala Menike,Rambukkana,2024-05-02,07:23,07:48,25.0
S12-Senkadagala Menike,Kadugannawa,2024-05-02,07:29,Cancelled,
S12-Senkadagala Menike,Kandy,2024-05-02,06:26,06:36,10.0
Intercity,Colombo Fort,2024-05-02,05:00,05:05,5.0
Intercity,Maradana,2024-05-02,05:22,05:42,20.0
Intercity,Ragama,2024-05-02,05:48,05:48,0.0
Intercity,Gampaha,2024-05-02,06:26,07:38,72.0
Intercity,Veyangoda,2024-05-02,06:47,06:47,0.0
Intercity,Polgahawela,2024-05-02,07:59,08:04,5.0
Intercity,Rambukkana,2024-05-02,08:27,08:42,15.0
Intercity,Kadugannawa,2024-05-02,08:19,08:24,5.0
Intercity,Kandy,2024-05-02,07:59,08:19,20.0
S14-Udarata Menike,Colombo Fort,2024-05-03,07:00,07:05,5.0
S14-Udarata Menike,Maradana,2024-05-03,07:19,07:29,10.0
S14-Udarata Menike,Ragama,2024-05-03,07:43,07:43,0.0
S14-Udarata Menike,Gampaha,2024-05-03,08:32,08:37,5.0
S14-Udarata Menike,Veyangoda,2024-05-03,09:22,09:32,10.0
S14-Udarata Menike,Polgahawela,2024-05-03,08:39,09:04,25.0
S14-Udarata Menike,Rambukkana,2024-05-03,09:14,09:24,10.0
S14-Udarata Menike,Kadugannawa,2024-05-03,10:23,10:33,10.0
S14-Udarata Menike,Kandy,2024-05-03,09:59,10:24,25.0
S14-Podi Menike,Colombo Fort,2024-05-03,05:00,05:00,0.0
S14-Podi Menike,Maradana,2024-05-03,05:22,05:17,-5.0
S14-Podi Menike,Ragama,2024-05-03,05:48,06:55,67.0
S14-Podi Menike,Gampaha,2024-05-03,06:16,06:41,25.0
S14-Podi Menike,Veyangoda,2024-05-03,06:14,06:14,0.0
S14-Podi Menike,Polgahawela,2024-05-03,07:26,07:26,0.0
S14-Podi Menike,Rambukkana,2024-05-03,07:03,08:00,57.0
S14-Podi Menike,Kadugannawa,2024-05-03,09:00,09:00,0.0
S14-Podi Menike,Kandy,2024-05-03,09:17,09:17,0.0
S12-Tikiri Menike,Colombo Fort,2024-05-03,04:00,04:00,0.0
S12-Tikiri Menike,Maradana,2024-05-03,04:35,04:35,0.0
S12-Tikiri Menike,Ragama,2024-05-03,04:55,05:00,5.0
S12-Tikiri Menike,Gampaha,2024-05-03,04:54,04:49,-5.0
S12-Tikiri Menike,Veyangoda,2024-05-03,06:20,06:40,20.0
S12-Tikiri Menike,Polgahawela,2024-05-03,06:30,06:30,0.0
S12-Tikiri Menike,Rambukkana,2024-05-03,06:22,06:37,15.0
S12-Tikiri Menike,Kadugannawa,2024-05-03,06:32,06:42,10.0
S12-Tikiri Menike,Kandy,2024-05-03,08:13,08:23,10.0
S12-Senkadagala Menike,Colombo Fort,2024-05-03,09:00,09:25,25.0
S12-Senkadagala Menike,Maradana,2024-05-03,09:31,09:31,0.0
S12-Senkadagala Menike,Ragama,2024-05-03,09:39,09:44,5.0
S12-Senkadagala Menike,Gampaha,2024-05-03,09:59,09:59,0.0
S12-Senkadagala Menike,Veyangoda,2024-05-03,10:21,10:26,5.0
S12-Senkadagala Menike,Polgahawela,2024-05-03,11:02,11:07,5.0
S12-Senkadagala Menike,Rambukkana,2024-05-03,11:13,11:18,5.0
S12-Senkadagala Menike,Kadugannawa,2024-05-03,12:55,13:00,5.0
S12-Senkadagala Menike,Kandy,2024-05-03,11:47,11:52,5.0
Intercity,Colombo Fort,2024-05-03,04:00,04:00,0.0
Intercity,Maradana,2024-05-03,04:24,04:29,5.0
Intercity,Ragama,2024-05-03,04:48,04:58,10.0
Intercity,Gampaha,2024-05-03,05:23,05:28,5.0
Intercity,Veyangoda,2024-05-03,06:18,06:38,20.0
Intercity,Polgahawela,2024-05-03,06:20,06:45,25.0
Intercity,Rambukkana,2024-05-03,07:12,07:12,0.0
Intercity,Kadugannawa,2024-05-03,07:32,07:52,20.0
Intercity,Kandy,2024-05-03,07:06,07:16,10.0
S14-Udarata Menike,Colombo Fort,2024-05-04,04:00,04:00,0.0
S14-Udarata Menike,Maradana,2024-05-04,04:29,04:29,0.0
S14-Udarata Menike,Ragama,2024-05-04,05:02,05:17,15.0
S14-Udarata Menike,Gampaha,2024-05-04,05:18,05:28,10.0
S14-Udarata Menike,Veyangoda,2024-05-04,06:11,06:16,5.0
S14-Udarata Menike,Polgahawela,2024-05-04,05:54,05:59,5.0
S14-Udarata Menike,Rambukkana,2024-05-04,06:01,06:11,10.0
S14-Udarata Menike,Kadugannawa,2024-05-04,06:10,06:10,0.0
S14-Udarata Menike,Kandy,2024-05-04,07:29,07:24,-5.0
S14-Podi Menike,Colombo Fort,2024-05-04,09:00,08:55,-5.0
S14-Podi Menike,Maradana,2024-05-04,09:32,09:37,5.0
S14-Podi Menike,Ragama,2024-05-04,09:46,09:51,5.0
S14-Podi Menike,Gampaha,2024-05-04,09:58,09:53,-5.0
S14-Podi Menike,Veyangoda,2024-05-04,11:19,11:24,5.0
S14-Podi Menike,Polgahawela,2024-05-04,11:02,11:02,0.0
S14-Podi Menike,Rambukkana,2024-05-04,11:06,11:11,5.0
S14-Podi Menike,Kadugannawa,2024-05-04,13:05,13:10,5.0
S14-Podi Menike,Kandy,2024-05-04,11:33,12:23,50.0
S12-Tikiri Menike,Colombo Fort,2024-05-04,06:00,Cancelled,
S12-Tikiri Menike,Maradana,2024-05-04,06:31,06:51,20.0
S12-Tikiri Menike,Ragama,2024-05-04,06:43,06:53,10.0
S12-Tikiri Menike,Gampaha,2024-05-04,07:18,07:18,0.0
S12-Tikiri Menike,Veyangoda,2024-05-04,08:15,08:10,-5.0
S12-Tikiri Menike,Polgahawela,2024-05-04,07:59,08:09,10.0
S12-Tikiri Menike,Rambukkana,2024-05-04,07:59,Cancelled,
S12-Tikiri Menike,Kadugannawa,2024-05-04,08:51,08:51,0.0
S12-Tikiri Menike,Kandy,2024-05-04,08:38,Cancelled,
S12-Senkadagala Menike,Colombo Fort,2024-05-04,09:00,09:00,0.0
S12-Senkadagala Menike,Maradana,2024-05-04,09:19,09:29,10.0
S12-Senkadagala Menike,Ragama,2024-05-04,09:59,09:59,0.0
S12-Senkadagala Menike,Gampaha,2024-05-04,10:12,10:12,0.0
S12-Senkadagala Menike,Veyangoda,2024-05-04,10:20,10:20,0.0
S12-Senkadagala Menike,Polgahawela,2024-05-04,11:42,11:42,0.0
S12-Senkadagala Menike,Rambukkana,2024-05-04,11:04,11:09,5.0
S12-Senkadagala Menike,Kadugannawa,2024-05-04,11:52,11:52,0.0
S12-Senkadagala Menike,Kandy,2024-05-04,13:45,13:50,5.0
Intercity,Colombo Fort,2024-05-04,07:00,07:05,5.0
Intercity,Maradana,2024-05-04,07:20,07:25,5.0
Intercity,Ragama,2024-05-04,07:59,07:59,0.0
Intercity,Gampaha,2024-05-04,08:21,08:26,5.0
Intercity,Veyangoda,2024-05-04,08:12,08:12,0.0
Intercity,Polgahawela,2024-05-04,08:55,08:55,0.0
Intercity,Rambukkana,2024-05-04,08:52,09:12,20.0
Intercity,Kadugannawa,2024-05-04,10:57,10:57,0.0
Intercity,Kandy,2024-05-04,10:30,10:45,15.0
S14-Udarata Menike,Colombo Fort,2024-05-05,06:00,06:10,10.0
S14-Udarata Menike,Maradana,2024-05-05,06:19,06:24,5.0
S14-Udarata Menike,Ragama,2024-05-05,06:45,06:50,5.0
S14-Udarata Menike,Gampaha,2024-05-05,07:38,07:48,10.0
S14-Udarata Menike,Veyangoda,2024-05-05,07:26,07:36,10.0
S14-Udarata Menike,Polgahawela,2024-05-05,08:56,09:01,5.0
S14-Udarata Menike,Rambukkana,2024-05-05,09:30,09:30,0.0
S14-Udarata Menike,Kadugannawa,2024-05-05,08:50,08:50,0.0
S14-Udarata Menike,Kandy,2024-05-05,10:16,10:16,0.0
S14-Podi Menike,Colombo Fort,2024-05-05,09:00,10:03,63.0
S14-Podi Menike,Maradana,2024-05-05,09:32,09:37,5.0
S14-Podi Menike,Ragama,2024-05-05,09:45,09:45,0.0
S14-Podi Menike,Gampaha,2024-05-05,10:25,11:50,85.0
S14-Podi Menike,Veyangoda,2024-05-05,10:37,10:32,-5.0
S14-Podi Menike,Polgahawela,2024-05-05,11:30,11:30,0.0
S14-Podi Menike,Rambukkana,2024-05-05,11:13,11:33,20.0
S14-Podi Menike,Kadugannawa,2024-05-05,11:59,11:54,-5.0
S14-Podi Menike,Kandy,2024-05-05,13:13,13:28,15.0
S12-Tikiri Menike,Colombo Fort,2024-05-05,07:00,07:15,15.0
S12-Tikiri Menike,Maradana,2024-05-05,07:22,07:47,25.0
S12-Tikiri Menike,Ragama,2024-05-05,07:36,09:00,84.0
S12-Tikiri Menike,Gampaha,2024-05-05,08:18,08:23,5.0
S12-Tikiri Menike,Veyangoda,2024-05-05,08:34,08:34,0.0
S12-Tikiri Menike,Polgahawela,2024-05-05,09:18,09:28,10.0
S12-Tikiri Menike,Rambukkana,2024-05-05,09:56,10:01,5.0
S12-Tikiri Menike,Kadugannawa,2024-05-05,10:23,10:23,0.0
S12-Tikiri Menike,Kandy,2024-05-05,10:39,10:44,5.0
S12-Senkadagala Menike,Colombo Fort,2024-05-05,05:00,05:05,5.0
S12-Senkadagala Menike,Maradana,2024-05-05,05:22,05:22,0.0
S12-Senkadagala Menike,Ragama,2024-05-05,06:02,06:02,0.0
S12-Senkadagala Menike,Gampaha,2024-05-05,06:16,06:31,15.0
